card_id;mtr_code;ksm_code;item_type;subtype;name;designation;dn;outer_diameter;wall_thickness;d1;d2;angle;pn;steel_grade;strength_class;medium;medium_compatibility_status;h2s_confirmed;co2_confirmed;inner_coating;outer_coating;climate_version;gost_tu;standard;stock_qty;unit;synthetic
SYN-REG-CARD-000603;MTR-SYN-REG-000603;KSM-SYN-REG-000603;задвижка;клиновая;Задвижка клиновая DN150 PN40;Задвижка клиновая DN150 PN40;150;;;;;;40;20;;газ с CO2;requires_tu_lnd_passport;;;;False;У;ГОСТ 5762-2002;ГОСТ 5762-2002;20;pcs;True
SYN-REG-CARD-000604;MTR-SYN-REG-000604;KSM-SYN-REG-000604;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;09ГСФ;;коррозионно-активная среда;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;23;pcs;True
SYN-REG-CARD-000605;MTR-SYN-REG-000605;KSM-SYN-REG-000605;задвижка;клиновая;Задвижка клиновая DN300 PN160;Задвижка клиновая DN300 PN160;300;;;;;;160;20;;нефть;requires_project_and_passport;;;False;;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;37;pcs;True
SYN-REG-CARD-000606;MTR-SYN-REG-000606;KSM-SYN-REG-000606;задвижка;шиберная;Задвижка шиберная DN100 PN40;Задвижка шиберная DN100 PN40;100;;;;;;40;09ГСФ;;природный газ;requires_project_and_passport;;;False;False;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;10;pcs;True
SYN-REG-CARD-000607;MTR-SYN-REG-000607;KSM-SYN-REG-000607;задвижка;клиновая;Задвижка клиновая DN250 PN100;Задвижка клиновая DN250 PN100;250;;;;;;100;13ХФА;;газ с H2S;requires_tu_lnd_passport;;;False;True;У;ГОСТ 5762-2002;ГОСТ 5762-2002;42;pcs;True
SYN-REG-CARD-000608;MTR-SYN-REG-000608;KSM-SYN-REG-000608;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;13ХФА;;газ с H2S;requires_tu_lnd_passport;;;False;True;У;ГОСТ 5762-2002;ГОСТ 5762-2002;29;pcs;True
SYN-REG-CARD-000609;MTR-SYN-REG-000609;KSM-SYN-REG-000609;задвижка;шиберная;Задвижка шиберная DN50 PN16;Задвижка шиберная DN50 PN16;50;;;;;;16;13ХФА;;природный газ;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;80;pcs;True
SYN-REG-CARD-000610;MTR-SYN-REG-000610;KSM-SYN-REG-000610;задвижка;клиновая;Задвижка клиновая DN80 PN25;Задвижка клиновая DN80 PN25;80;;;;;;25;20;;коррозионно-активная среда;requires_tu_lnd_passport;;;True;False;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;26;pcs;True
SYN-REG-CARD-000611;MTR-SYN-REG-000611;KSM-SYN-REG-000611;задвижка;клиновая;Задвижка клиновая DN300 PN160;Задвижка клиновая DN300 PN160;300;;;;;;160;09ГСФ;;газ с CO2;requires_tu_lnd_passport;;;False;;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;65;pcs;True
SYN-REG-CARD-000612;MTR-SYN-REG-000612;KSM-SYN-REG-000612;задвижка;клиновая;Задвижка клиновая DN400 PN160;Задвижка клиновая DN400 PN160;400;;;;;;160;09ГСФ;;газ с H2S;requires_tu_lnd_passport;;;False;True;У;ГОСТ 5762-2002;ГОСТ 5762-2002;41;pcs;True
SYN-REG-CARD-000613;MTR-SYN-REG-000613;KSM-SYN-REG-000613;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;09Г2С;;газ с H2S;requires_tu_lnd_passport;;;True;;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;80;pcs;True
SYN-REG-CARD-000614;MTR-SYN-REG-000614;KSM-SYN-REG-000614;задвижка;клиновая;Задвижка клиновая DN400 PN160;Задвижка клиновая DN400 PN160;400;;;;;;160;13ХФА;;нефть;requires_project_and_passport;;;False;True;У;ГОСТ 5762-2002;ГОСТ 5762-2002;51;pcs;True
SYN-REG-CARD-000615;MTR-SYN-REG-000615;KSM-SYN-REG-000615;задвижка;клиновая;Задвижка клиновая DN150 PN40;Задвижка клиновая DN150 PN40;150;;;;;;40;09ГСФ;;газ с H2S и CO2;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;77;pcs;True
SYN-REG-CARD-000616;MTR-SYN-REG-000616;KSM-SYN-REG-000616;задвижка;клиновая;Задвижка клиновая DN80 PN25;Задвижка клиновая DN80 PN25;80;;;;;;25;09ГСФ;;газ с CO2;requires_tu_lnd_passport;;;;False;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;8;pcs;True
SYN-REG-CARD-000617;MTR-SYN-REG-000617;KSM-SYN-REG-000617;задвижка;клиновая;Задвижка клиновая DN300 PN160;Задвижка клиновая DN300 PN160;300;;;;;;160;13ХФА;;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;8;pcs;True
SYN-REG-CARD-000618;MTR-SYN-REG-000618;KSM-SYN-REG-000618;задвижка;клиновая;Задвижка клиновая DN25 PN16;Задвижка клиновая DN25 PN16;25;;;;;;16;20;;газ с CO2;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;9;pcs;True
SYN-REG-CARD-000619;MTR-SYN-REG-000619;KSM-SYN-REG-000619;задвижка;клиновая;Задвижка клиновая DN300 PN160;Задвижка клиновая DN300 PN160;300;;;;;;160;13ХФА;;газ с H2S и CO2;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;68;pcs;True
SYN-REG-CARD-000620;MTR-SYN-REG-000620;KSM-SYN-REG-000620;задвижка;шиберная;Задвижка шиберная DN400 PN160;Задвижка шиберная DN400 PN160;400;;;;;;160;13ХФА;;газ с CO2;requires_tu_lnd_passport;;;;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;13;pcs;True
SYN-REG-CARD-000621;MTR-SYN-REG-000621;KSM-SYN-REG-000621;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;20;;природный газ;requires_project_and_passport;;;;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;13;pcs;True
SYN-REG-CARD-000622;MTR-SYN-REG-000622;KSM-SYN-REG-000622;задвижка;клиновая;Задвижка клиновая DN25 PN16;Задвижка клиновая DN25 PN16;25;;;;;;16;20;;газ с H2S и CO2;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;29;pcs;True
SYN-REG-CARD-000623;MTR-SYN-REG-000623;KSM-SYN-REG-000623;задвижка;клиновая;Задвижка клиновая DN200 PN63;Задвижка клиновая DN200 PN63;200;;;;;;63;09ГСФ;;природный газ;requires_project_and_passport;;;;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;48;pcs;True
SYN-REG-CARD-000624;MTR-SYN-REG-000624;KSM-SYN-REG-000624;задвижка;шиберная;Задвижка шиберная DN400 PN160;Задвижка шиберная DN400 PN160;400;;;;;;160;13ХФА;;газ с H2S;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;22;pcs;True
SYN-REG-CARD-000625;MTR-SYN-REG-000625;KSM-SYN-REG-000625;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;13ХФА;;нефть;requires_project_and_passport;;;False;False;У;ГОСТ 5762-2002;ГОСТ 5762-2002;58;pcs;True
SYN-REG-CARD-000626;MTR-SYN-REG-000626;KSM-SYN-REG-000626;задвижка;клиновая;Задвижка клиновая DN200 PN63;Задвижка клиновая DN200 PN63;200;;;;;;63;20;;газ с CO2;requires_tu_lnd_passport;;;True;False;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;9;pcs;True
SYN-REG-CARD-000627;MTR-SYN-REG-000627;KSM-SYN-REG-000627;задвижка;шиберная;Задвижка шиберная DN300 PN160;Задвижка шиберная DN300 PN160;300;;;;;;160;09ГСФ;;газ с CO2;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;12;pcs;True
SYN-REG-CARD-000628;MTR-SYN-REG-000628;KSM-SYN-REG-000628;задвижка;клиновая;Задвижка клиновая DN250 PN100;Задвижка клиновая DN250 PN100;250;;;;;;100;13ХФА;;техническая вода;requires_project_and_passport;;;False;True;У;ГОСТ 5762-2002;ГОСТ 5762-2002;71;pcs;True
SYN-REG-CARD-000629;MTR-SYN-REG-000629;KSM-SYN-REG-000629;задвижка;клиновая;Задвижка клиновая DN80 PN25;Задвижка клиновая DN80 PN25;80;;;;;;25;09ГСФ;;газ с H2S и CO2;requires_tu_lnd_passport;;;True;;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;56;pcs;True
SYN-REG-CARD-000630;MTR-SYN-REG-000630;KSM-SYN-REG-000630;задвижка;шиберная;Задвижка шиберная DN300 PN160;Задвижка шиберная DN300 PN160;300;;;;;;160;13ХФА;;коррозионно-активная среда;requires_tu_lnd_passport;;;True;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;51;pcs;True
SYN-REG-CARD-000631;MTR-SYN-REG-000631;KSM-SYN-REG-000631;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;13ХФА;;газ с CO2;requires_tu_lnd_passport;;;False;False;У;ГОСТ 5762-2002;ГОСТ 5762-2002;58;pcs;True
SYN-REG-CARD-000632;MTR-SYN-REG-000632;KSM-SYN-REG-000632;задвижка;шиберная;Задвижка шиберная DN200 PN63;Задвижка шиберная DN200 PN63;200;;;;;;63;20;;газ с CO2;requires_tu_lnd_passport;;;False;;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;49;pcs;True
SYN-REG-CARD-000633;MTR-SYN-REG-000633;KSM-SYN-REG-000633;задвижка;шиберная;Задвижка шиберная DN250 PN100;Задвижка шиберная DN250 PN100;250;;;;;;100;20;;нефть;requires_project_and_passport;;;True;False;У;ГОСТ 5762-2002;ГОСТ 5762-2002;2;pcs;True
SYN-REG-CARD-000634;MTR-SYN-REG-000634;KSM-SYN-REG-000634;задвижка;шиберная;Задвижка шиберная DN200 PN63;Задвижка шиберная DN200 PN63;200;;;;;;63;13ХФА;;газ с H2S;requires_tu_lnd_passport;;;False;True;У;ГОСТ 5762-2002;ГОСТ 5762-2002;6;pcs;True
SYN-REG-CARD-000635;MTR-SYN-REG-000635;KSM-SYN-REG-000635;задвижка;шиберная;Задвижка шиберная DN50 PN16;Задвижка шиберная DN50 PN16;50;;;;;;16;09Г2С;;природный газ;requires_project_and_passport;;;;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;63;pcs;True
SYN-REG-CARD-000636;MTR-SYN-REG-000636;KSM-SYN-REG-000636;задвижка;шиберная;Задвижка шиберная DN50 PN16;Задвижка шиберная DN50 PN16;50;;;;;;16;09ГСФ;;природный газ;requires_project_and_passport;;;False;;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;65;pcs;True
SYN-REG-CARD-000637;MTR-SYN-REG-000637;KSM-SYN-REG-000637;задвижка;шиберная;Задвижка шиберная DN500 PN250;Задвижка шиберная DN500 PN250;500;;;;;;250;20;;газ с H2S;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;56;pcs;True
SYN-REG-CARD-000638;MTR-SYN-REG-000638;KSM-SYN-REG-000638;задвижка;клиновая;Задвижка клиновая DN400 PN160;Задвижка клиновая DN400 PN160;400;;;;;;160;09ГСФ;;природный газ;requires_project_and_passport;;;False;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;33;pcs;True
SYN-REG-CARD-000639;MTR-SYN-REG-000639;KSM-SYN-REG-000639;задвижка;клиновая;Задвижка клиновая DN25 PN16;Задвижка клиновая DN25 PN16;25;;;;;;16;09Г2С;;коррозионно-активная среда;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;55;pcs;True
SYN-REG-CARD-000640;MTR-SYN-REG-000640;KSM-SYN-REG-000640;задвижка;шиберная;Задвижка шиберная DN400 PN160;Задвижка шиберная DN400 PN160;400;;;;;;160;20;;техническая вода;requires_project_and_passport;;;;False;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;38;pcs;True
SYN-REG-CARD-000641;MTR-SYN-REG-000641;KSM-SYN-REG-000641;задвижка;шиберная;Задвижка шиберная DN300 PN160;Задвижка шиберная DN300 PN160;300;;;;;;160;09Г2С;;природный газ;requires_project_and_passport;;;False;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;30;pcs;True
SYN-REG-CARD-000642;MTR-SYN-REG-000642;KSM-SYN-REG-000642;задвижка;клиновая;Задвижка клиновая DN200 PN63;Задвижка клиновая DN200 PN63;200;;;;;;63;09ГСФ;;газ с H2S;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;48;pcs;True
SYN-REG-CARD-000643;MTR-SYN-REG-000643;KSM-SYN-REG-000643;задвижка;шиберная;Задвижка шиберная DN80 PN25;Задвижка шиберная DN80 PN25;80;;;;;;25;09ГСФ;;газ с H2S;requires_tu_lnd_passport;;;False;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;69;pcs;True
SYN-REG-CARD-000644;MTR-SYN-REG-000644;KSM-SYN-REG-000644;задвижка;шиберная;Задвижка шиберная DN400 PN160;Задвижка шиберная DN400 PN160;400;;;;;;160;13ХФА;;коррозионно-активная среда;requires_tu_lnd_passport;;;False;;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;28;pcs;True
SYN-REG-CARD-000645;MTR-SYN-REG-000645;KSM-SYN-REG-000645;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;13ХФА;;нефть;requires_project_and_passport;;;False;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;37;pcs;True
SYN-REG-CARD-000646;MTR-SYN-REG-000646;KSM-SYN-REG-000646;задвижка;клиновая;Задвижка клиновая DN50 PN16;Задвижка клиновая DN50 PN16;50;;;;;;16;13ХФА;;газ с CO2;requires_tu_lnd_passport;;;False;True;У;ГОСТ 5762-2002;ГОСТ 5762-2002;5;pcs;True
SYN-REG-CARD-000647;MTR-SYN-REG-000647;KSM-SYN-REG-000647;задвижка;клиновая;Задвижка клиновая DN400 PN160;Задвижка клиновая DN400 PN160;400;;;;;;160;09Г2С;;техническая вода;requires_project_and_passport;;;False;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;65;pcs;True
SYN-REG-CARD-000648;MTR-SYN-REG-000648;KSM-SYN-REG-000648;задвижка;шиберная;Задвижка шиберная DN150 PN40;Задвижка шиберная DN150 PN40;150;;;;;;40;09ГСФ;;коррозионно-активная среда;requires_tu_lnd_passport;;;True;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;64;pcs;True
SYN-REG-CARD-000649;MTR-SYN-REG-000649;KSM-SYN-REG-000649;задвижка;шиберная;Задвижка шиберная DN500 PN250;Задвижка шиберная DN500 PN250;500;;;;;;250;13ХФА;;природный газ;requires_project_and_passport;;;True;True;ХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;49;pcs;True
SYN-REG-CARD-000650;MTR-SYN-REG-000650;KSM-SYN-REG-000650;задвижка;шиберная;Задвижка шиберная DN400 PN160;Задвижка шиберная DN400 PN160;400;;;;;;160;09Г2С;;газ с H2S;requires_tu_lnd_passport;;;;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;18;pcs;True
SYN-REG-CARD-000651;MTR-SYN-REG-000651;KSM-SYN-REG-000651;задвижка;клиновая;Задвижка клиновая DN100 PN40;Задвижка клиновая DN100 PN40;100;;;;;;40;20;;газ с H2S;requires_tu_lnd_passport;;;;False;У;ГОСТ 5762-2002;ГОСТ 5762-2002;4;pcs;True
SYN-REG-CARD-000652;MTR-SYN-REG-000652;KSM-SYN-REG-000652;задвижка;шиберная;Задвижка шиберная DN50 PN16;Задвижка шиберная DN50 PN16;50;;;;;;16;20;;газ с H2S;requires_tu_lnd_passport;;;False;True;УХЛ;ГОСТ 5762-2002;ГОСТ 5762-2002;54;pcs;True
